ID,Name,,name_in,description,Coordinates
1351,探秘寻宝-开普勒港63,,Treasure Hunt - Kepler Harbor 63,,
1352,探秘寻宝-开普勒港64,,Treasure Hunt - Kepler Harbor 64,,
1353,探秘寻宝-开普勒港65,,Treasure Hunt - Kepler Harbor 65,,
1354,探秘寻宝-开普勒港66,,Treasure Hunt - Kepler Harbor 66,,
1355,探秘寻宝-开普勒港67,,Treasure Hunt - Kepler Harbor 67,,
1356,探秘寻宝-开普勒港68,,Treasure Hunt - Kepler Harbor 68,,
1357,探秘寻宝-开普勒港69,,Treasure Hunt - Kepler Harbor 69,,
1358,探秘寻宝-开普勒港70,,Treasure Hunt - Kepler Harbor 70,,
1359,探秘寻宝-开普勒港71,,Treasure Hunt - Kepler Harbor 71,,
1360,探秘寻宝-开普勒港72,,Treasure Hunt - Kepler Harbor 72,,
1361,探秘寻宝-开普勒港73,,Treasure Hunt - Kepler Harbor 73,,
1362,探秘寻宝-开普勒港74,,Treasure Hunt - Kepler Harbor 74,,
1363,探秘寻宝-开普勒港75,,Treasure Hunt - Kepler Harbor 75,,
1370,探秘寻宝-开普勒港76,,Treasure Hunt - Kepler Harbor 76,,
1371,探秘寻宝-开普勒港77,,Treasure Hunt - Kepler Harbor 77,,
1372,探秘寻宝-开普勒港78,,Treasure Hunt - Kepler Harbor 78,,
1373,探秘寻宝-开普勒港79,,Treasure Hunt - Kepler Harbor 79,,
1374,探秘寻宝-开普勒港80,,Treasure Hunt - Kepler Harbor 80,,
1375,探秘寻宝-开普勒港81,,Treasure Hunt - Kepler Harbor 81,,
1376,探秘寻宝-开普勒港82,,Treasure Hunt - Kepler Harbor 82,,
1377,探秘寻宝-开普勒港83,,Treasure Hunt - Kepler Harbor 83,,
1378,探秘寻宝-开普勒港84,,Treasure Hunt - Kepler Harbor 84,,
1379,探秘寻宝-开普勒港85,,Treasure Hunt - Kepler Harbor 85,,
1380,探秘寻宝-开普勒港86猫头鹰,,Treasure Hunt - Kepler Harbor 86,,
1381,探秘寻宝-开普勒港87,,Treasure Hunt - Kepler Harbor 87,,
1382,探秘寻宝-开普勒港88,,Treasure Hunt - Kepler Harbor 88,,
1383,探秘寻宝-开普勒港89,,Treasure Hunt - Kepler Harbor 89,,
1384,探秘寻宝-开普勒港90,,Treasure Hunt - Kepler Harbor 90,,
1385,探秘寻宝-开普勒港91,,Treasure Hunt - Kepler Harbor 91,,
1386,探秘寻宝-开普勒港92猫头鹰,,Treasure Hunt - Kepler Harbor 92,,
1398,探秘寻宝-开普勒港93,,Treasure Hunt - Kepler Harbor 93,,
1399,探秘寻宝-开普勒港94,,Treasure Hunt - Kepler Harbor 94,,
1400,探秘寻宝-开普勒港95,,Treasure Hunt - Kepler Harbor 95,,
1401,探秘寻宝-开普勒港96,,Treasure Hunt - Kepler Harbor 96,,
1402,探秘寻宝-开普勒港97,,Treasure Hunt - Kepler Harbor 97,,
1403,探秘寻宝-开普勒港98,,Treasure Hunt - Kepler Harbor 98,,
1404,探秘寻宝-开普勒港99,,Treasure Hunt - Kepler Harbor 99,,
1405,探秘寻宝-开普勒港100,,Treasure Hunt - Kepler Harbor 100,,
1406,探秘寻宝-开普勒港101,,Treasure Hunt - Kepler Harbor 101,,
1407,探秘寻宝-开普勒港102,,Treasure Hunt - Kepler Harbor 102,,
1408,探秘寻宝-开普勒港103,,Treasure Hunt - Kepler Harbor 103,,
1409,探秘寻宝-开普勒港104,,Treasure Hunt - Kepler Harbor 104,,
1410,探秘寻宝-开普勒港105,,Treasure Hunt - Kepler Harbor 105,,
1411,探秘寻宝-开普勒港106,,Treasure Hunt - Kepler Harbor 106,,
1412,探秘寻宝-开普勒港107,,Treasure Hunt - Kepler Harbor 107,,
1413,探秘寻宝-开普勒港108,,Treasure Hunt - Kepler Harbor 108,,
1414,探秘寻宝-开普勒港109猫头鹰,,Treasure Hunt - Kepler Harbor 109,,
1415,探秘寻宝-开普勒港110,,Treasure Hunt - Kepler Harbor 110,,
1416,探秘寻宝-开普勒港111,,Treasure Hunt - Kepler Harbor 111,,
1417,探秘寻宝-开普勒港112,,Treasure Hunt - Kepler Harbor 112,,
1418,探秘寻宝-开普勒港113,,Treasure Hunt - Kepler Harbor 113,,
1419,探秘寻宝-开普勒港114,,Treasure Hunt - Kepler Harbor 114,,
1420,探秘寻宝-开普勒港115,,Treasure Hunt - Kepler Harbor 115,,
1421,探秘寻宝-开普勒港116,,Treasure Hunt - Kepler Harbor 116,,
1422,探秘寻宝-开普勒港117,,Treasure Hunt - Kepler Harbor 117,,
1423,探秘寻宝-开普勒港118,,Treasure Hunt - Kepler Harbor 118,,
1424,探秘寻宝-开普勒港119,,Treasure Hunt - Kepler Harbor 119,,
1425,探秘寻宝-开普勒港120,,Treasure Hunt - Kepler Harbor 120,,
1426,探秘寻宝-开普勒港121,,Treasure Hunt - Kepler Harbor 121,,
1427,探秘寻宝-开普勒港122猫头鹰,,Treasure Hunt - Kepler Harbor 122,,
1428,探秘寻宝-开普勒港123,,Treasure Hunt - Kepler Harbor 123,,
1429,探秘寻宝-开普勒港124,,Treasure Hunt - Kepler Harbor 124,,
1430,探秘寻宝-开普勒港125,,Treasure Hunt - Kepler Harbor 125,,
1431,探秘寻宝-开普勒港126,,Treasure Hunt - Kepler Harbor 126,,
1432,探秘寻宝-开普勒港127,,Treasure Hunt - Kepler Harbor 127,,
1433,探秘寻宝-开普勒港128,,Treasure Hunt - Kepler Harbor 128,,
1434,探秘寻宝-开普勒港129,,Treasure Hunt - Kepler Harbor 129,,
1435,探秘寻宝-开普勒港130,,Treasure Hunt - Kepler Harbor 130,,
1436,探秘寻宝-开普勒港131,,Treasure Hunt - Kepler Harbor 131,,
1437,探秘寻宝-开普勒港132,,Treasure Hunt - Kepler Harbor 132,,
1452,探秘寻宝-开普勒港133,,Treasure Hunt - Kepler Harbor 133,,
1453,探秘寻宝-开普勒港134,,Treasure Hunt - Kepler Harbor 134,,
1454,探秘寻宝-开普勒港135,,Treasure Hunt - Kepler Harbor 135,,
1455,探秘寻宝-开普勒港136,,Treasure Hunt - Kepler Harbor 136,,
1456,探秘寻宝-开普勒港137,,Treasure Hunt - Kepler Harbor 137,,
1457,探秘寻宝-开普勒港138,,Treasure Hunt - Kepler Harbor 138,,
1458,探秘寻宝-开普勒港139,,Treasure Hunt - Kepler Harbor 139,,
1459,探秘寻宝-开普勒港140,,Treasure Hunt - Kepler Harbor 140,,
1460,探秘寻宝-开普勒港141,,Treasure Hunt - Kepler Harbor 141,,
1461,探秘寻宝-开普勒港142,,Treasure Hunt - Kepler Harbor 142,,
1462,探秘寻宝-开普勒港143,,Treasure Hunt - Kepler Harbor 143,,
1463,探秘寻宝-开普勒港144,,Treasure Hunt - Kepler Harbor 144,,
1464,探秘寻宝-开普勒港145,,Treasure Hunt - Kepler Harbor 145,,
1465,探秘寻宝-开普勒港146,,Treasure Hunt - Kepler Harbor 146,,
1466,探秘寻宝-开普勒港147,,Treasure Hunt - Kepler Harbor 147,,
1467,探秘寻宝-开普勒港148,,Treasure Hunt - Kepler Harbor 148,,
1468,探秘寻宝-开普勒港149,,Treasure Hunt - Kepler Harbor 149,,
1469,探秘寻宝-开普勒港150,,Treasure Hunt - Kepler Harbor 150,,
1470,探秘寻宝-开普勒港151,,Treasure Hunt - Kepler Harbor 151,,
1471,探秘寻宝-开普勒港152,,Treasure Hunt - Kepler Harbor 152,,
1472,探秘寻宝-开普勒港153,,Treasure Hunt - Kepler Harbor 153,,
1473,探秘寻宝-开普勒港154,,Treasure Hunt - Kepler Harbor 154,,
1474,探秘寻宝-开普勒港155,,Treasure Hunt - Kepler Harbor 155,,
1475,探秘寻宝-开普勒港156,,Treasure Hunt - Kepler Harbor 156,,
1476,探秘寻宝-开普勒港157,,Treasure Hunt - Kepler Harbor 157,,
1477,探秘寻宝-开普勒港158,,Treasure Hunt - Kepler Harbor 158,,
1478,探秘寻宝-开普勒港159,,Treasure Hunt - Kepler Harbor 159,,
1479,探秘寻宝-开普勒港160,,Treasure Hunt - Kepler Harbor 160,,
1480,探秘寻宝-开普勒港161,,Treasure Hunt - Kepler Harbor 161,,
1481,探秘寻宝-开普勒港162,,Treasure Hunt - Kepler Harbor 162,,
1482,探秘寻宝-开普勒港163,,Treasure Hunt - Kepler Harbor 163,,
1483,探秘寻宝-开普勒港164,,Treasure Hunt - Kepler Harbor 164,,
1484,探秘寻宝-开普勒港165,,Treasure Hunt - Kepler Harbor 165,,
1485,探秘寻宝-开普勒港166,,Treasure Hunt - Kepler Harbor 166,,
1486,探秘寻宝-开普勒港167,,Treasure Hunt - Kepler Harbor 167,,
1503,探秘寻宝-开普勒港168,,Treasure Hunt - Kepler Harbor 168,,
1504,探秘寻宝-开普勒港169,,Treasure Hunt - Kepler Harbor 169,,
1505,探秘寻宝-开普勒港170,,Treasure Hunt - Kepler Harbor 170,,
1506,探秘寻宝-开普勒港171,,Treasure Hunt - Kepler Harbor 171,,
1507,探秘寻宝-开普勒港172,,Treasure Hunt - Kepler Harbor 172,,
1508,探秘寻宝-开普勒港173,,Treasure Hunt - Kepler Harbor 173,,
1509,探秘寻宝-开普勒港174,,Treasure Hunt - Kepler Harbor 174,,
1510,探秘寻宝-开普勒港175,,Treasure Hunt - Kepler Harbor 175,,
1511,探秘寻宝-开普勒港176,,Treasure Hunt - Kepler Harbor 176,,
1512,探秘寻宝-开普勒港177,,Treasure Hunt - Kepler Harbor 177,,
1513,探秘寻宝-开普勒港178,,Treasure Hunt - Kepler Harbor 178,,
1514,探秘寻宝-开普勒港179,,Treasure Hunt - Kepler Harbor 179,,
1515,探秘寻宝-开普勒港180,,Treasure Hunt - Kepler Harbor 180,,
1516,探秘寻宝-开普勒港181,,Treasure Hunt - Kepler Harbor 181,,
1520,探秘寻宝-开普勒港182,,Treasure Hunt - Kepler Harbor 182,,
1521,探秘寻宝-开普勒港183,,Treasure Hunt - Kepler Harbor 183,,
1522,探秘寻宝-开普勒港184,,Treasure Hunt - Kepler Harbor 184,,
1523,探秘寻宝-开普勒港185,,Treasure Hunt - Kepler Harbor 185,,
1524,探秘寻宝-开普勒港186,,Treasure Hunt - Kepler Harbor 186,,
1525,探秘寻宝-开普勒港187,,Treasure Hunt - Kepler Harbor 187,,
1526,探秘寻宝-开普勒港188,,Treasure Hunt - Kepler Harbor 188,,
1527,探秘寻宝-开普勒港189,,Treasure Hunt - Kepler Harbor 189,,
1528,探秘寻宝-开普勒港190,,Treasure Hunt - Kepler Harbor 190,,
1529,探秘寻宝-开普勒港191,,Treasure Hunt - Kepler Harbor 191,,
1530,探秘寻宝-开普勒港192,,Treasure Hunt - Kepler Harbor 192,,
1531,探秘寻宝-开普勒港193,,Treasure Hunt - Kepler Harbor 193,,
1532,探秘寻宝-开普勒港194,,Treasure Hunt - Kepler Harbor 194,,
1533,探秘寻宝-开普勒港195,,Treasure Hunt - Kepler Harbor 195,,
1534,探秘寻宝-开普勒港196,,Treasure Hunt - Kepler Harbor 196,,
1535,探秘寻宝-开普勒港197,,Treasure Hunt - Kepler Harbor 197,,
1536,探秘寻宝-开普勒港198,,Treasure Hunt - Kepler Harbor 198,,
1537,探秘寻宝-开普勒港199,,Treasure Hunt - Kepler Harbor 199,,
1538,探秘寻宝-开普勒港200,,Treasure Hunt - Kepler Harbor 200,,
1539,探秘寻宝-开普勒港201,,Treasure Hunt - Kepler Harbor 201,,
1540,探秘寻宝-开普勒港202,,Treasure Hunt - Kepler Harbor 202,,
1541,探秘寻宝-开普勒港203,,Treasure Hunt - Kepler Harbor 203,,
1542,探秘寻宝-开普勒港204,,Treasure Hunt - Kepler Harbor 204,,
1543,探秘寻宝-开普勒港205,,Treasure Hunt - Kepler Harbor 205,,
1544,探秘寻宝-开普勒港206,,Treasure Hunt - Kepler Harbor 206,,
1545,探秘寻宝-开普勒港207,,Treasure Hunt - Kepler Harbor 207,,
1546,探秘寻宝-开普勒港208,,Treasure Hunt - Kepler Harbor 208,,
1547,探秘寻宝-开普勒港209,,Treasure Hunt - Kepler Harbor 209,,
1548,探秘寻宝-开普勒港210,,Treasure Hunt - Kepler Harbor 210,,
1549,探秘寻宝-开普勒港211,,Treasure Hunt - Kepler Harbor 211,,
1550,探秘寻宝-开普勒港212,,Treasure Hunt - Kepler Harbor 212,,
1554,探秘寻宝-开普勒港213,,Treasure Hunt - Kepler Harbor 213,,
1555,探秘寻宝-开普勒港214,,Treasure Hunt - Kepler Harbor 214,,
1556,探秘寻宝-开普勒港215,,Treasure Hunt - Kepler Harbor 215,,
1557,探秘寻宝-开普勒港216,,Treasure Hunt - Kepler Harbor 216,,
1558,探秘寻宝-开普勒港217,,Treasure Hunt - Kepler Harbor 217,,
1559,探秘寻宝-开普勒港218,,Treasure Hunt - Kepler Harbor 218,,
1560,探秘寻宝-开普勒港219,,Treasure Hunt - Kepler Harbor 219,,
1561,探秘寻宝-开普勒港220,,Treasure Hunt - Kepler Harbor 220,,
1562,探秘寻宝-开普勒港221,,Treasure Hunt - Kepler Harbor 221,,
1563,探秘寻宝-开普勒港222,,Treasure Hunt - Kepler Harbor 222,,
1564,探秘寻宝-开普勒港223,,Treasure Hunt - Kepler Harbor 223,,
1565,探秘寻宝-开普勒港224,,Treasure Hunt - Kepler Harbor 224,,
1566,探秘寻宝-开普勒港225猫头鹰,,Treasure Hunt - Kepler Harbor 225,,
1567,探秘寻宝-开普勒港226,,Treasure Hunt - Kepler Harbor 226,,
1568,探秘寻宝-开普勒港227打碎石头,,Treasure Hunt - Kepler Harbor 227,,
1569,探秘寻宝-开普勒港228,,Treasure Hunt - Kepler Harbor 228,,
1570,探秘寻宝-开普勒港229,,Treasure Hunt - Kepler Harbor 229,,
224,区域委托-杜加河谷1,,Zone Commission Sundale Valley 1 - Rubble Pile,,"337, 469"
264,区域委托-杜加河谷2,,Zone Commission Sundale Valley 2 - Activate Power Armor,,"645, 447"
265,区域委托-杜加河谷3,,Zone Commission Sundale Valley 3 - Energy Overload,,"885, 212"
266,区域委托-杜加河谷4,,Zone Commission Sundale Valley 4 - Igniting Thorns,,"891, 577"
267,区域委托-杜加河谷5,,Zone Commission Sundale Valley 5 - Parking Fury,,"951, 803"
268,区域委托-杜加河谷6,,Zone Commission Sundale Valley 6 - Unfreeze Ice,,"516, 715"
269,区域委托-杜加河谷7,,Zone Commission Sundale Valley 7 - Entanglemen,,"152, 808"
270,区域委托-杜加河谷8,,Zone Commission Sundale Valley 8 - Original Translocation,,"224, 1071"
271,区域委托-杜加河谷9,,Zone Commission Sundale Valley 9 - Acid Attack,,"321, 1378"
272,区域委托-杜加河谷10,,Zone Commission Sundale Valley 10 -  Energy Exhausted,,"652, 1649"
273,区域委托-杜加河谷11,,Zone Commission Sundale Valley 11 - Last Place,,"809, 1946"
274,区域委托-杜加河谷12,,Zone Commission Sundale Valley 12 - Bear Fighter,,"941, 1686"
275,区域委托-杜加河谷13,,Zone Commission Sundale Valley 13 - Mosquito Nest,,"1127, 1699"
276,区域委托-杜加河谷14,,Zone Commission Sundale Valley 14 - Container Base,,"1339, 1811"
277,区域委托-杜加河谷15,,Zone Commission Sundale Valley 15 - Bonfire Stronghold,,"1242, 1597"
278,区域委托-杜加河谷16,,Zone Commission Sundale Valley 16 - Moisture Short Circuit,,"868, 1527"
279,区域委托-杜加河谷17,,Zone Commission Sundale Valley 17 - Riverside Stronghold,,"873, 1254"
280,区域委托-杜加河谷18,,Zone Commission Sundale Valley 18 - Scrap Metal,,"749, 1220"
281,区域委托-杜加河谷19,,Zone Commission Sundale Valley 19 - Corrupted Steel,,"639, 1088"
282,区域委托-杜加河谷20,,Zone Commission Sundale Valley 20 - Locked Stone,,"728, 931"
283,区域委托-杜加河谷21,,Zone Commission Sundale Valley 21 - Junkyard Stronghold,,"1604, 888"
285,区域委托-杜加河谷23,,Zone Commission Sundale Valley 23 - Pollution Research,,"1111, 1012"
286,区域委托-杜加河谷24,,Zone Commission Sundale Valley 24 - Camping Area Base,,"1200, 1055"
287,区域委托-杜加河谷25,,Zone Commission Sundale Valley 25 - Bridgeside Stronghold,,"1526, 1131"
288,区域委托-杜加河谷26,,Zone Commission Sundale Valley 26 - Control Point,,"1543, 1447"
289,区域委托-杜加河谷27,,Zone Commission Sundale Valley 27 - Failure Base,,"1320, 1258"
290,区域委托-杜加河谷28,,Zone Commission Sundale Valley 28 - Laser Array Base,,"1036, 1339"
291,区域委托-杜加河谷22,,Zone Commission Sundale Valley 22 - Missing Part ,,"1025, 1912"
761,区域委托-尖叫戈壁1,,Zone Commission Howling Gobi 1 - Scrap Metal,,"441, 1699"
763,区域委托-尖叫戈壁2,,Zone Commission Howling Gobi 2 - Sand Scorpion Nest,,"565, 1685 "
765,区域委托-尖叫戈壁3,,Zone Commission Howling Gobi 3 - Space ship Wreckage,,"225, 1482"
766,区域委托-尖叫戈壁4,,Zone Commission Howling Gobi 4 - Tipped Cargo,,"250, 1336"
767,区域委托-尖叫戈壁5,,Zone Commission Howling Gobi 5 - Gobi Pyre,,"159, 1232"
769,区域委托-尖叫戈壁6,,Zone Commission Howling Gobi 6 - Repair Car,,"301, 405"
772,区域委托-尖叫戈壁7,,Zone Commission Howling Gobi 7 - Bandit Guard,,"717, 927"
774,区域委托-尖叫戈壁8,,Zone Commission Howling Gobi 8 - Get There First,,"481, 1111"
776,区域委托-尖叫戈壁9,,Zone Commission Howling Gobi 9 - Power Storage Controller,,"663, 1418"
778,区域委托-尖叫戈壁10,,Zone Commission Howling Gobi 10 - Strange Nest,,"1316, 1894"
779,区域委托-尖叫戈壁11,,Zone Commission Howling Gobi 11 - Tip Over,,"1382, 1587"
780,区域委托-尖叫戈壁12,,Zone Commission Howling Gobi 12 - Quick Sand,,"1143, 1147"
781,区域委托-尖叫戈壁13,,Zone Commission Howling Gobi 13 - Iron Box Blocking The Road,,"928, 441"
782,区域委托-尖叫戈壁14,,Zone Commission Howling Gobi 14 - Permission Card,,"1308, 700"
783,区域委托-尖叫戈壁15,,Zone Commission Howling Gobi 15 - Fishing,,"1559, 687"
785,区域委托-尖叫戈壁16,,Zone Commission Howling Gobi 16 - Desolate Tide Soldier,,"1521, 1041"
786,区域委托-尖叫戈壁17,,Zone Commission Howling Gobi 17 - Moving Mine,,"1756, 739"
939,区域委托-伊甸城1,,Zone Commission Edengate 1 - Multi-directional Protection Test,,"588, 1848"
940,区域委托-伊甸城2,,Zone Commission Edengate 2 - ,,
941,区域委托-伊甸城3,,Zone Commission Edengate 3,,
942,区域委托-伊甸城4,,Zone Commission Edengate 4,,
943,区域委托-伊甸城5,,Zone Commission Edengate 5,,
944,区域委托-伊甸城6,,Zone Commission Edengate 6,,
945,区域委托-伊甸城7,,Zone Commission Edengate 7,,
946,区域委托-伊甸城8,,Zone Commission Edengate 8,,
947,区域委托-伊甸城9,,Zone Commission Edengate 9,,
948,区域委托-伊甸城10,,Zone Commission Edengate 10,,
949,区域委托-伊甸城11,,Zone Commission Edengate 11,,
950,区域委托-伊甸城12,,Zone Commission Edengate 12,,
951,区域委托-伊甸城13,,Zone Commission Edengate 13,,
952,区域委托-伊甸城14,,Zone Commission Edengate 14,,
953,区域委托-伊甸城15,,Zone Commission Edengate 15,,
954,区域委托-伊甸城16,,Zone Commission Edengate 16,,
955,区域委托-伊甸城17,,Zone Commission Edengate 17,,
956,区域委托-伊甸城18,,Zone Commission Edengate 18,,
957,区域委托-伊甸城19,,Zone Commission Edengate 19,,
958,区域委托-伊甸城20,,Zone Commission Edengate 20,,
959,区域委托-伊甸城21,,Zone Commission Edengate 21,,
960,区域委托-伊甸城22,,Zone Commission Edengate 22,,
961,区域委托-伊甸城23,,Zone Commission Edengate 23,,
962,区域委托-伊甸城24,,Zone Commission Edengate 24,,
963,区域委托-伊甸城25,,Zone Commission Edengate 25,,
964,区域委托-伊甸城26,,Zone Commission Edengate 26,,
965,中部沙海的“部”字底下(分享来自:快爆用户104101592),,Zone Commission Howling Gobi 18 - Animals Bones,,"722, 1185"
968,858，872(分享来自:夜深时逢星5961),,,,
978,区域委托(分享来自:ღ零),,,,
979,公路上(分享来自:ღ零),,,,
1043,区域委托-拉贡雪山1,,Zone Commission Ragon Snowy Peak 1,,
1044,区域委托-拉贡雪山2,,Zone Commission Ragon Snowy Peak 2,,
1045,区域委托-拉贡雪山3,,Zone Commission Ragon Snowy Peak 3,,
1046,区域委托-拉贡雪山4,,Zone Commission Ragon Snowy Peak 4,,
1047,区域委托-拉贡雪山5,,Zone Commission Ragon Snowy Peak 5,,
1048,区域委托-拉贡雪山6,,Zone Commission Ragon Snowy Peak 6,,
1049,区域委托-拉贡雪山7,,Zone Commission Ragon Snowy Peak 7,,
1050,区域委托-拉贡雪山8,,Zone Commission Ragon Snowy Peak 8,,
1051,区域委托-拉贡雪山9,,Zone Commission Ragon Snowy Peak 9,,
1052,区域委托-拉贡雪山10,,Zone Commission Ragon Snowy Peak 10,,
1053,区域委托-拉贡雪山11,,Zone Commission Ragon Snowy Peak 11,,
1054,区域委托-拉贡雪山12,,Zone Commission Ragon Snowy Peak 12,,
1055,区域委托-拉贡雪山13,,Zone Commission Ragon Snowy Peak 13,,
1056,区域委托-拉贡雪山14,,Zone Commission Ragon Snowy Peak 14,,
1057,区域委托-拉贡雪山15,,Zone Commission Ragon Snowy Peak 15,,
1058,区域委托-拉贡雪山16,,Zone Commission Ragon Snowy Peak 16,,
1059,区域委托-拉贡雪山17,,Zone Commission Ragon Snowy Peak 17,,
1060,区域委托-拉贡雪山18,,Zone Commission Ragon Snowy Peak 18,,
1061,区域委托-拉贡雪山19,,Zone Commission Ragon Snowy Peak 19,,
1264,集群敌人防护测试(分享来自:ۣۖิ魔帝–张子陵),,,,
1270,杜加河谷(分享来自:喵喵1185),,,,
1487,区域委托-开普勒港探索达1000接取消失的航天器任务后来到此处触发1（需按照数字顺序依次来）,,Zone Commission - Kepler Harbour 1,"Kepler Harbor Exploration reaches 1000. After accepting the lost spaceship mission, come here to trigger 1 (you must come here in numerical order)",
1488,区域委托-开普勒港探索达1000接取消失的航天器任务后来到此处触发2（需按照数字顺序依次来）,,Zone Commission - Kepler Harbour 2,"Kepler Harbor Exploration reaches 1000. After accepting the lost spaceship mission, come here to trigger 1 (you must come here in numerical order)",
1489,区域委托-开普勒港探索达1000接取消失的航天器任务后来到此处触发3（需按照数字顺序依次来）,,Zone Commission - Kepler Harbour 3,"Kepler Harbor Exploration reaches 1000. After accepting the lost spaceship mission, come here to trigger 1 (you must come here in numerical order)",
1490,区域委托-开普勒港探索达1000接取消失的航天器任务后来到此处触发4（需按照数字顺序依次来）,,Zone Commission - Kepler Harbour 4,"Kepler Harbor Exploration reaches 1000. After accepting the lost spaceship mission, come here to trigger 1 (you must come here in numerical order)",
1491,区域委托-开普勒港区域委托-开普勒港探索达1000接取消失的航天器任务后来到此处触发5（需按照数字顺序依次来,,Zone Commission - Kepler Harbour 5,"Kepler Harbor Exploration reaches 1000. After receiving the disappeared spacecraft mission, come here to trigger 5 (need to come in numerical order)",
1492,区域委托-开普勒港区域委托-开普勒港探索达1000接取消失的航天器任务后来到此处触发6（需按照数字顺序依次来,,Zone Commission - Kepler Harbour 6,"Kepler Harbor Exploration reaches 1000. After receiving the disappeared spacecraft mission, come here to trigger 5 (need to come in numerical order)",
1493,区域委托-开普勒港区域委托-开普勒港探索达1000接取消失的航天器任务后来到此处触发7（需按照数字顺序依次来,,Zone Commission - Kepler Harbour 7,"Kepler Harbor Exploration reaches 1000. After receiving the disappeared spacecraft mission, come here to trigger 5 (need to come in numerical order)",
